Tiempo (horas),Temperatura_Salon_1 (C),Potencia_Salon_1 (W),Temperatura_Salon_2 (C),Potencia_Salon_2 (W),Temperatura_Salon_3 (C),Potencia_Salon_3 (W),Temperatura_Salon_4 (C),Potencia_Salon_4 (W)
0.7187187187187186,21.85031668213929,1873.909657566878,20.851213805009614,1604.883996684852,19.874109750242557,1477.3439778979657,18.89016864656682,1243.8623678503045
0.7197197197197197,21.852165143660628,1874.3531698752442,20.85213745521154,1605.264637326554,19.874538477291928,1477.098080494732,18.89110197961255,1243.2841123034696
0.7207207207207207,21.85401847707727,1874.7706324979501,20.853076363024996,1605.6494170037272,19.87495876526184,1476.8697522636894,18.891999065443436,1242.7101982346333
0.7217217217217217,21.85587546664297,1875.1617805232956,20.854030433806784,1606.0377941141137,19.875371480466967,1476.6590890136624,18.89286049401979,1242.1413363489278
0.7227227227227228,21.85773489767932,1875.5263887058736,20.854999546635813,1606.429228124414,19.87577748139528,1476.4661625024398,18.893686887472246,1241.5782206672732
0.7237237237237237,21.85959555830936,1875.8642713391898,20.8559835547921,1606.8231802164921,19.87617761773044,1476.291020615469,18.89447889887199,1241.021527828848
0.7247247247247247,21.861456241167517,1876.1752820694985,20.856982286262525,1607.2191139279935,19.876572729395527,1476.1336875712398,18.895237210976447,1240.4719164312692
0.7257257257257258,21.863315745083487,1876.4593136517747,20.857995544272736,1607.6164957867595,19.876963645619195,1475.9941641528796,18.895962534952602,1239.9300264085869
0.7267267267267268,21.86517287673758,1876.71629764888,20.859023107844322,1608.014795938435,19.877351184024985,1475.8724279655128,18.89665560908016,1239.3964784471725
0.7277277277277276,21.867026452285565,1876.9462040750482,20.860064732376497,1608.4134887666344,19.877736149744763,1475.7684337188657,18.8973171974368,1238.8718734394524
0.7287287287287287,21.86887529895058,1877.1490409849325,20.861120150251452,1608.8120535050334,19.878119334557066,1475.6821135346222,18.897948088567595,1238.356791975412
0.7297297297297297,21.87071825658023,1877.3248540095512,20.862189071462495,1609.2099748407459,19.878501516051056,1475.6133772779942,18.89854909414087,1237.851793871709
0.7307307307307307,21.872554179166748,1877.4737258405437,20.863271184264157,1609.6067435083228,19.878883456817046,1475.5621129129568,18.899121047592445,1237.3574177381772
0.7317317317317318,21.874381936328398,1877.5957756642476,20.864366155843303,1610.0018568737223,19.879265903664106,1475.5281868805857,18.89966480276057,1236.8741805814448
0.7327327327327328,21.87620041475017,1877.6911585471812,20.865473633010374,1610.394819507579,19.879649586865625,1475.511444499904,18.900181232513372,1236.4025774453362
0.7337337337337337,21.878008519582213,1877.760064774585,20.866593242909794,1610.7851437471022,19.880035219433324,1475.51171039064,18.900671227371003,1235.943081087673
0.7347347347347348,21.87980517579421,1877.8027191437548,20.86772459374858,1611.1723502459329,19.88042349642051,1475.528788917268,18.901135694124402,1235.4961416930446
0.7357357357357358,21.881589329484232,1877.8193802139556,20.868867275542186,1611.5559685112828,19.880815094255023,1475.5624646536899,18.901575554452567,1235.062186621073
0.7367367367367367,21.883359949140626,1877.8103395147657,20.870020860876554,1611.9355374276822,19.88121067010255,1475.6125028678969,18.901991743540318,1234.641620189655
0.7377377377377377,21.885116026855552,1877.7759207147608,20.871184905685354,1612.3106057666723,19.881610861260704,1475.6786500259348,18.902385208698334,1234.2348234926321
0.7387387387387387,21.886856579489006,1877.716478752474,20.87235895004143,1612.6807326817661,19.882016284584456,1475.7606343144657,18.902756907987285,1233.8421542512951
